Date,Open,High,Low,Close,Adj Close,Volume
1/2/2019,4642.180176,4699.97998,4606.200195,4689.390137,4689.390137,76980400
1/3/2019,4641.799805,4671.279785,4607.680176,4611.490234,4611.490234,78741500
1/4/2019,4649.629883,4750.509766,4636.790039,4737.120117,4737.120117,95967400
1/7/2019,4757.009766,4760.27002,4690.220215,4719.169922,4719.169922,73900700
1/8/2019,4722.160156,4810.27002,4719.22998,4773.27002,4773.27002,98114900
1/9/2019,4811.180176,4843.47998,4801.830078,4813.580078,4813.580078,94180800
1/10/2019,4788.759766,4805.660156,4759.759766,4805.660156,4805.660156,76138500
1/11/2019,4814.660156,4821.279785,4760.839844,4781.339844,4781.339844,77037500
1/14/2019,4740.310059,4773.149902,4730.549805,4762.75,4762.75,69500100
1/15/2019,4799.580078,4816.72998,4754.689941,4786.169922,4786.169922,83421600
1/16/2019,4811.589844,4816.490234,4784.790039,4810.740234,4810.740234,81097500
1/17/2019,4782.629883,4801.669922,4772.640137,4794.370117,4794.370117,82674400
1/18/2019,4825.970215,4881.569824,4824.259766,4875.930176,4875.930176,106129400
1/21/2019,4865.790039,4872.620117,4859.759766,4867.779785,4867.779785,49416900
1/22/2019,4841.180176,4863.299805,4824.060059,4847.529785,4847.529785,67998400
1/23/2019,4831.919922,4875.410156,4820.140137,4840.379883,4840.379883,78599700
1/24/2019,4839.589844,4883.899902,4832.399902,4871.959961,4871.959961,82884500
1/25/2019,4895.589844,4931.799805,4890.899902,4925.819824,4925.819824,82965000
1/28/2019,4903.950195,4912.100098,4878.620117,4888.580078,4888.580078,64841000
1/29/2019,4889.339844,4949.450195,4879.660156,4928.180176,4928.180176,66407300
1/30/2019,4943.680176,4974.759766,4942.640137,4974.759766,4974.759766,68861600
1/31/2019,4993.089844,5016.279785,4955.5,4992.720215,4992.720215,102641200
2/1/2019,5004.649902,5023.370117,4980.5,5019.259766,5019.259766,79792300
2/4/2019,5014.310059,5019.399902,4970.700195,5000.189941,5000.189941,70664200
2/5/2019,5009.830078,5083.339844,4997.529785,5083.339844,5083.339844,87212600
2/6/2019,5060.649902,5083.810059,5058.040039,5079.049805,5079.049805,85303500
2/7/2019,5075.75,5083.890137,4985.560059,4985.560059,4985.560059,111261700
2/8/2019,4980.810059,5005.640137,4946.140137,4961.640137,4961.640137,100191000
2/11/2019,4988.089844,5023.290039,4986.299805,5014.470215,5014.470215,70045200
2/12/2019,5052.330078,5073.790039,5039.990234,5056.350098,5056.350098,81414900
2/13/2019,5071.540039,5092.189941,5061.600098,5074.27002,5074.27002,84733400
2/14/2019,5117.790039,5117.790039,5062.52002,5062.52002,5062.52002,90012000
2/15/2019,5061.540039,5164.580078,5059.5,5153.189941,5153.189941,110465200
2/18/2019,5149.060059,5170.959961,5147.810059,5168.540039,5168.540039,60816200
2/19/2019,5162.310059,5176.410156,5137.169922,5160.52002,5160.52002,67491900
2/20/2019,5168.589844,5202.899902,5159.060059,5195.950195,5195.950195,74722600
2/21/2019,5200.120117,5206.379883,5180.620117,5196.109863,5196.109863,95156300
2/22/2019,5190.939941,5226.799805,5190.279785,5215.850098,5215.850098,75215100
2/25/2019,5228.25,5242.220215,5219.390137,5231.850098,5231.850098,72266600
2/26/2019,5212.859863,5248.5,5197.290039,5238.720215,5238.720215,74612300
2/27/2019,5218.120117,5236.830078,5211.540039,5225.350098,5225.350098,86877000
2/28/2019,5204.77002,5247.549805,5204.77002,5240.529785,5240.529785,110811900
3/1/2019,5267.140137,5286.689941,5262.470215,5265.189941,5265.189941,88315600
3/4/2019,5291.129883,5310.640137,5283.350098,5286.569824,5286.569824,63344600
3/5/2019,5288.549805,5297.990234,5267.569824,5297.52002,5297.52002,74259300
3/6/2019,5288.399902,5314.970215,5281.950195,5288.810059,5288.810059,18519200
3/7/2019,5282.140137,5306.089844,5249.319824,5267.919922,5267.919922,100441400
3/8/2019,5233.970215,5252.350098,5221.029785,5231.220215,5231.220215,99881400
3/11/2019,5253.490234,5268.589844,5230.160156,5265.959961,5265.959961,71957700
3/12/2019,5290.939941,5294.830078,5245.759766,5270.25,5270.25,79641900
3/13/2019,5263.009766,5309.77002,5261.890137,5306.379883,5306.379883,72032100
3/14/2019,5308.75,5358.410156,5308.75,5349.779785,5349.779785,80679300
3/15/2019,5352.879883,5421.509766,5351.879883,5405.319824,5405.319824,213640300
3/18/2019,5403.540039,5416.490234,5401.470215,5412.830078,5412.830078,71187100
3/19/2019,5406.22998,5443.100098,5403.580078,5425.899902,5425.899902,70707600
3/20/2019,5417.209961,5429.439941,5382.660156,5382.660156,5382.660156,80810600
